,id_student,code_module - code_presentation,final_result
19782,655919.0,CCC - 2014J,1
19783,655924.0,EEE - 2014J,1
19784,655927.0,CCC - 2014J,1
19785,655927.0,FFF - 2014J,1
19786,655930.0,DDD - 2014J,0
19787,655954.0,GGG - 2014J,1
19788,655972.0,DDD - 2014J,0
19789,655973.0,CCC - 2014J,1
19790,655973.0,EEE - 2014J,1
19791,655981.0,FFF - 2014J,1
19792,655988.0,CCC - 2014J,0
19793,656010.0,EEE - 2014J,1
19794,656014.0,GGG - 2014J,0
19795,656029.0,FFF - 2014J,0
19796,656053.0,GGG - 2014J,1
19797,656057.0,EEE - 2014J,1
19798,656065.0,FFF - 2014J,1
19799,656067.0,BBB - 2014J,1
19800,656073.0,DDD - 2014J,0
19801,656079.0,DDD - 2014J,0
19802,656086.0,FFF - 2014J,0
19803,656089.0,BBB - 2014J,0
19804,656092.0,FFF - 2014J,1
19805,656107.0,FFF - 2014J,0
19806,656122.0,BBB - 2014J,0
19807,656131.0,FFF - 2014J,1
19808,656134.0,EEE - 2014J,1
19809,656145.0,FFF - 2014J,0
19810,656158.0,FFF - 2014J,1
19811,656159.0,FFF - 2014J,1
19812,656164.0,DDD - 2014J,0
19813,656165.0,FFF - 2014J,1
19814,656175.0,DDD - 2014J,0
19815,656181.0,BBB - 2014J,0
19816,656183.0,DDD - 2014J,1
19817,656187.0,BBB - 2014J,1
19818,656190.0,BBB - 2014J,1
19819,656193.0,DDD - 2014J,0
19820,656194.0,BBB - 2014J,1
19821,656196.0,BBB - 2014J,1
19822,656197.0,BBB - 2014J,1
19823,656200.0,BBB - 2014J,1
19824,656203.0,CCC - 2014J,0
19825,656204.0,BBB - 2014J,0
19826,656206.0,BBB - 2014J,1
19827,656208.0,BBB - 2014J,1
19828,656217.0,BBB - 2014J,1
19829,656222.0,BBB - 2014J,0
19830,656227.0,BBB - 2014J,1
19831,656234.0,FFF - 2014J,1
19832,656253.0,BBB - 2014J,1
19833,656276.0,BBB - 2014J,0
19834,656277.0,CCC - 2014J,1
19835,656280.0,DDD - 2014J,0
19836,656323.0,FFF - 2014J,1
19837,656340.0,CCC - 2014J,1
19838,656347.0,CCC - 2014J,1
19839,656347.0,EEE - 2014J,1
19840,656352.0,BBB - 2014J,1
19841,656353.0,FFF - 2014J,1
19842,656360.0,FFF - 2014J,0
19843,656373.0,BBB - 2014J,1
19844,656386.0,BBB - 2014J,1
19845,656393.0,DDD - 2014J,0
19846,656414.0,FFF - 2014J,1
19847,656436.0,FFF - 2014J,1
19848,656438.0,GGG - 2014J,0
19849,656446.0,EEE - 2014J,1
19850,656454.0,DDD - 2014J,1
19851,656472.0,BBB - 2014J,0
19852,656475.0,BBB - 2014J,0
19853,656481.0,BBB - 2014J,1
19854,656494.0,BBB - 2014J,1
19855,656496.0,DDD - 2014J,1
19856,656506.0,GGG - 2014J,1
19857,656510.0,FFF - 2014J,0
19858,656522.0,BBB - 2014J,1
19859,656526.0,DDD - 2014J,1
19860,656529.0,FFF - 2014J,1
19861,656539.0,CCC - 2014J,0
19862,656540.0,BBB - 2014J,1
19863,656543.0,GGG - 2014J,1
19864,656549.0,BBB - 2014J,0
19865,656553.0,EEE - 2014J,0
19866,656557.0,BBB - 2014J,1
19867,656566.0,BBB - 2014J,0
19868,656578.0,EEE - 2014J,1
19869,656579.0,FFF - 2014J,1
19870,656607.0,FFF - 2014J,1
19871,656642.0,CCC - 2014J,1
19872,656651.0,FFF - 2014J,1
19873,656681.0,BBB - 2014J,1
19874,656682.0,DDD - 2014J,0
19875,656683.0,CCC - 2014J,1
19876,656693.0,FFF - 2014J,0
19877,656698.0,BBB - 2014J,0
19878,656711.0,BBB - 2014J,1
19879,656734.0,FFF - 2014J,1
19880,656755.0,BBB - 2014J,0
19881,656756.0,GGG - 2014J,1
19882,656766.0,DDD - 2014J,1
19883,656784.0,BBB - 2014J,0
19884,656791.0,FFF - 2014J,1
19885,656800.0,FFF - 2014J,0
19886,656815.0,EEE - 2014J,1
19887,656826.0,DDD - 2014J,0
19888,656854.0,EEE - 2014J,1
19889,656873.0,BBB - 2014J,1
19890,656882.0,FFF - 2014J,1
19891,656915.0,BBB - 2014J,1
19892,656929.0,CCC - 2014J,0
19893,656929.0,EEE - 2014J,0
19894,656934.0,DDD - 2014J,1
19895,656936.0,GGG - 2014J,1
19896,656954.0,EEE - 2014J,0
19897,656987.0,DDD - 2014J,1
19898,656988.0,FFF - 2014J,0
19899,656990.0,BBB - 2014J,1
19900,656996.0,FFF - 2014J,1
19901,657002.0,EEE - 2014J,1
19902,657032.0,BBB - 2014J,1
19903,657045.0,GGG - 2014J,1
19904,657048.0,CCC - 2014J,0
19905,657048.0,FFF - 2014J,1
19906,657050.0,CCC - 2014J,1
19907,657062.0,EEE - 2014J,1
19908,657077.0,DDD - 2014J,1
19909,657091.0,EEE - 2014J,0
19910,657093.0,GGG - 2014J,0
19911,657099.0,BBB - 2014J,0
19912,657128.0,EEE - 2014J,1
19913,657145.0,CCC - 2014J,1
19914,657181.0,FFF - 2014J,0
19915,657194.0,EEE - 2014J,1
19916,657196.0,EEE - 2014J,1
19917,657209.0,EEE - 2014J,0
19918,657220.0,FFF - 2014J,1
19919,657226.0,EEE - 2014J,1
19920,657231.0,GGG - 2014J,1
19921,657245.0,DDD - 2014J,1
19922,657290.0,BBB - 2014J,1
19923,657293.0,BBB - 2014J,1
19924,657319.0,EEE - 2014J,1
19925,657327.0,GGG - 2014J,0
19926,657330.0,FFF - 2014J,1
19927,657344.0,FFF - 2014J,1
19928,657352.0,CCC - 2014J,1
19929,669530.0,DDD - 2014B,0
19930,669530.0,DDD - 2014J,0
19931,674193.0,DDD - 2014J,0
19932,674201.0,BBB - 2014J,0
19933,674206.0,DDD - 2014J,0
19934,674214.0,BBB - 2014J,1
19935,674222.0,FFF - 2014J,1
19936,674226.0,FFF - 2014J,1
19937,674236.0,FFF - 2014J,1
19938,674253.0,EEE - 2014J,1
19939,674260.0,FFF - 2014J,0
19940,674262.0,FFF - 2014J,1
19941,674276.0,BBB - 2014J,1
19942,674278.0,DDD - 2014J,0
19943,674290.0,BBB - 2014J,1
19944,674319.0,BBB - 2014J,0
19945,674320.0,FFF - 2014J,1
19946,674322.0,BBB - 2014J,1
19947,674323.0,BBB - 2014J,0
19948,674340.0,GGG - 2014J,0
19949,674349.0,BBB - 2014J,1
19950,674359.0,GGG - 2014J,0
19951,674387.0,FFF - 2014J,1
19952,674388.0,DDD - 2014J,0
19953,674393.0,DDD - 2014J,0
19954,674406.0,FFF - 2014J,1
19955,674430.0,EEE - 2014J,1
19956,674437.0,DDD - 2014J,1
19957,674440.0,DDD - 2014J,0
19958,674451.0,FFF - 2014J,1
19959,674467.0,GGG - 2014J,0
19960,674471.0,GGG - 2014J,0
19961,674478.0,FFF - 2014J,0
19962,674481.0,GGG - 2014J,0
19963,674484.0,FFF - 2014J,1
19964,674495.0,BBB - 2014J,1
19965,674497.0,CCC - 2014J,1
19966,674497.0,FFF - 2014J,1
19967,674509.0,FFF - 2014J,1
19968,674541.0,CCC - 2014J,1
19969,674563.0,GGG - 2014J,1
19970,674568.0,GGG - 2014J,1
19971,674576.0,BBB - 2014J,1
19972,674584.0,FFF - 2014J,1
19973,674594.0,FFF - 2014J,0
19974,674605.0,BBB - 2014J,1
19975,674616.0,BBB - 2014J,0
19976,674640.0,GGG - 2014J,1
19977,674644.0,FFF - 2014J,1
19978,674651.0,DDD - 2014J,0
19979,674657.0,FFF - 2014J,1
19980,674671.0,FFF - 2014J,1
19981,674691.0,FFF - 2014J,1
19982,674694.0,FFF - 2014J,1
19983,674699.0,CCC - 2014J,1
19984,674699.0,FFF - 2014J,1
19985,674710.0,GGG - 2014J,0
19986,674720.0,EEE - 2014J,0
19987,674746.0,BBB - 2014J,0
19988,674747.0,EEE - 2014J,0
19989,674748.0,BBB - 2014J,0
19990,674751.0,FFF - 2014J,1
19991,674758.0,BBB - 2014J,0
19992,674766.0,GGG - 2014J,0
19993,674777.0,BBB - 2014J,1
19994,674784.0,BBB - 2014J,1
19995,674808.0,CCC - 2014J,1
19996,674808.0,EEE - 2014J,1
19997,674831.0,FFF - 2014J,1
19998,674853.0,EEE - 2014J,1
19999,674870.0,FFF - 2014J,1
20000,674879.0,DDD - 2014J,1
20001,674882.0,CCC - 2014J,1
20002,674882.0,EEE - 2014J,0
20003,674888.0,EEE - 2014J,0
20004,674889.0,EEE - 2014J,1
20005,674890.0,GGG - 2014J,1
20006,674921.0,FFF - 2014J,1
20007,674922.0,BBB - 2014J,1
20008,674927.0,GGG - 2014J,1
20009,674939.0,GGG - 2014J,0
20010,674941.0,EEE - 2014J,1
20011,674960.0,BBB - 2014J,1
20012,674989.0,DDD - 2014J,1
20013,674997.0,DDD - 2014J,0
20014,675021.0,FFF - 2014J,1
20015,675042.0,BBB - 2014J,1
20016,675050.0,DDD - 2014J,0
20017,675054.0,CCC - 2014J,1
20018,675054.0,FFF - 2014J,1
20019,675062.0,DDD - 2014J,1
20020,675063.0,CCC - 2014J,1
20021,675085.0,BBB - 2014J,1
20022,675094.0,BBB - 2014J,0
20023,675096.0,BBB - 2014J,0
20024,675111.0,CCC - 2014J,1
20025,675144.0,DDD - 2014J,0
20026,675159.0,BBB - 2014J,1
20027,675162.0,EEE - 2014J,1
20028,675165.0,BBB - 2014J,0
20029,675193.0,FFF - 2014J,1
20030,675223.0,BBB - 2014J,1
20031,675225.0,FFF - 2014J,1
20032,675231.0,BBB - 2014J,1
20033,675233.0,FFF - 2014J,1
20034,675242.0,GGG - 2014J,1
20035,675247.0,GGG - 2014J,1
20036,675256.0,DDD - 2014J,1
20037,675261.0,FFF - 2014J,1
20038,675264.0,GGG - 2014J,1
20039,675273.0,FFF - 2014J,0
20040,675279.0,FFF - 2014J,1
20041,675315.0,FFF - 2014J,1
20042,675328.0,FFF - 2014J,1
20043,675337.0,FFF - 2014J,0
20044,675365.0,EEE - 2014J,1
20045,675374.0,CCC - 2014J,1
20046,675374.0,EEE - 2014J,1
20047,675396.0,CCC - 2014J,0
20048,675442.0,EEE - 2014J,0
20049,675450.0,EEE - 2014J,1
20050,675474.0,FFF - 2014J,1
20051,675486.0,FFF - 2014J,0
20052,675493.0,DDD - 2014J,1
20053,675495.0,CCC - 2014J,0
20054,675495.0,EEE - 2014J,0
20055,675504.0,CCC - 2014J,1
20056,675514.0,FFF - 2014J,0
20057,675516.0,DDD - 2014J,0
20058,675526.0,BBB - 2014J,1
20059,675537.0,EEE - 2014J,1
20060,675539.0,DDD - 2014J,1
20061,675566.0,FFF - 2014J,1
20062,675576.0,BBB - 2014J,1
20063,675577.0,FFF - 2014J,0
20064,675578.0,GGG - 2014J,1
20065,675636.0,FFF - 2014J,1
20066,675663.0,EEE - 2014J,0
20067,675671.0,BBB - 2014J,0
20068,675699.0,DDD - 2014J,0
20069,675710.0,FFF - 2014J,1
20070,675728.0,BBB - 2014J,0
20071,675750.0,BBB - 2014J,0
20072,675773.0,EEE - 2014J,1
20073,675807.0,BBB - 2014J,1
20074,675811.0,GGG - 2014J,1
20075,675823.0,CCC - 2014J,0
20076,675840.0,EEE - 2014J,1
20077,675843.0,FFF - 2014J,0
20078,675848.0,GGG - 2014J,1
20079,675875.0,CCC - 2014J,1
20080,675891.0,GGG - 2014J,1
20081,675902.0,CCC - 2014J,1
20082,675919.0,DDD - 2014J,1
20083,675922.0,BBB - 2014J,0
20084,675924.0,GGG - 2014J,1
20085,675929.0,BBB - 2014J,0
20086,675947.0,FFF - 2014J,0
20087,675949.0,GGG - 2014J,1
20088,675989.0,FFF - 2014J,1
20089,675993.0,DDD - 2014J,1
20090,676007.0,FFF - 2014J,1
20091,676034.0,GGG - 2014J,1
20092,676040.0,FFF - 2014J,0
20093,676064.0,FFF - 2014J,1
20094,676071.0,GGG - 2014J,1
20095,676084.0,EEE - 2014J,1
20096,676087.0,DDD - 2014J,1
20097,676103.0,FFF - 2014J,1
20098,676138.0,DDD - 2014J,0
20099,676139.0,FFF - 2014J,0
20100,676151.0,BBB - 2014J,1
20101,676155.0,DDD - 2014J,0
20102,676169.0,BBB - 2014J,1
20103,676176.0,BBB - 2014J,1
20104,676190.0,FFF - 2014J,1
20105,676204.0,DDD - 2014J,0
20106,676258.0,BBB - 2014J,0
20107,676265.0,FFF - 2014J,1
20108,676272.0,FFF - 2014J,0
20109,676303.0,FFF - 2014J,1
20110,676322.0,BBB - 2014J,1
20111,676333.0,EEE - 2014J,1
20112,676373.0,DDD - 2014J,0
20113,676378.0,FFF - 2014J,1
20114,676387.0,GGG - 2014J,1
20115,676390.0,CCC - 2014J,1
20116,676401.0,BBB - 2014J,1
20117,676420.0,BBB - 2014J,0
20118,676428.0,BBB - 2014J,1
20119,676444.0,FFF - 2014J,1
20120,676458.0,FFF - 2014J,0
20121,676459.0,FFF - 2014J,1
20122,676469.0,CCC - 2014J,0
20123,676478.0,FFF - 2014J,1
20124,676482.0,EEE - 2014J,1
20125,676492.0,FFF - 2014J,1
20126,676498.0,DDD - 2014J,0
20127,676516.0,DDD - 2014J,1
20128,676526.0,CCC - 2014J,0
20129,676538.0,CCC - 2014J,1
20130,676538.0,DDD - 2014J,1
20131,676546.0,AAA - 2014J,0
20132,676553.0,DDD - 2014J,0
20133,676589.0,DDD - 2014J,1
20134,676596.0,DDD - 2014J,1
20135,676600.0,FFF - 2014J,0
20136,676604.0,BBB - 2014J,0
20137,676610.0,FFF - 2014J,1
20138,676611.0,EEE - 2014J,1
20139,676626.0,FFF - 2014J,1
20140,676627.0,FFF - 2014J,0
20141,676633.0,BBB - 2014J,1
20142,676642.0,DDD - 2014J,0
20143,676650.0,CCC - 2014J,1
20144,676676.0,EEE - 2014J,1
20145,676705.0,BBB - 2014J,1
20146,676722.0,EEE - 2014J,1
20147,676724.0,EEE - 2014J,1
20148,676750.0,BBB - 2014J,1
20149,676766.0,DDD - 2014J,0
20150,676783.0,CCC - 2014J,0
20151,676787.0,DDD - 2014J,1
20152,676805.0,EEE - 2014J,1
20153,676807.0,DDD - 2014J,1
20154,676809.0,DDD - 2014J,0
20155,676812.0,EEE - 2014J,0
20156,676834.0,EEE - 2014J,1
20157,676852.0,DDD - 2014J,1
20158,676865.0,DDD - 2014J,1
20159,676866.0,FFF - 2014J,1
20160,676882.0,FFF - 2014J,1
20161,676898.0,BBB - 2014J,1
20162,676903.0,DDD - 2014J,1
20163,676909.0,CCC - 2014J,1
20164,676948.0,BBB - 2014J,1
20165,676962.0,BBB - 2014J,1
20166,676963.0,DDD - 2014J,1
20167,676964.0,CCC - 2014J,1
20168,676964.0,DDD - 2014J,1
20169,677004.0,BBB - 2014J,0
20170,677006.0,CCC - 2014J,1
20171,677018.0,CCC - 2014J,1
20172,677018.0,EEE - 2014J,1
20173,677025.0,GGG - 2014J,1
20174,677040.0,EEE - 2014J,1
20175,677049.0,EEE - 2014J,0
20176,677066.0,GGG - 2014J,1
20177,677081.0,FFF - 2014J,0
20178,677085.0,CCC - 2014J,1
20179,677085.0,FFF - 2014J,1
20180,677111.0,FFF - 2014J,1
20181,677138.0,FFF - 2014J,1
20182,677150.0,GGG - 2014J,0
20183,677154.0,BBB - 2014J,0
20184,677155.0,FFF - 2014J,1
20185,677167.0,FFF - 2014J,1
20186,677186.0,AAA - 2014J,1
20187,677189.0,EEE - 2014J,1
20188,677197.0,EEE - 2014J,0
20189,677201.0,BBB - 2014J,0
20190,677203.0,BBB - 2014J,1
20191,677206.0,FFF - 2014J,1
20192,677216.0,GGG - 2014J,1
20193,677221.0,FFF - 2014J,1
20194,677232.0,EEE - 2014J,0
20195,677235.0,FFF - 2014J,0
20196,677316.0,DDD - 2014J,0
20197,677327.0,FFF - 2014J,0
20198,677338.0,BBB - 2014J,0
20199,677349.0,CCC - 2014J,1
20200,677356.0,GGG - 2014J,1
20201,677374.0,DDD - 2014J,0
20202,677382.0,FFF - 2014J,0
20203,677400.0,FFF - 2014J,1
20204,677433.0,GGG - 2014J,0
20205,677436.0,FFF - 2014J,1
20206,677444.0,DDD - 2014J,0
20207,677456.0,FFF - 2014J,1
20208,677457.0,EEE - 2014J,1
20209,677459.0,CCC - 2014J,1
20210,677459.0,EEE - 2014J,1
20211,677462.0,BBB - 2014J,1
20212,677463.0,GGG - 2014J,1
20213,677486.0,FFF - 2014J,0
20214,677491.0,GGG - 2014J,1
20215,677498.0,BBB - 2014J,0
20216,677546.0,FFF - 2014J,1
20217,677579.0,DDD - 2014J,0
20218,677582.0,FFF - 2014J,0
20219,677601.0,DDD - 2014J,0
20220,677606.0,DDD - 2014J,0
20221,677608.0,FFF - 2014J,0
20222,677629.0,DDD - 2014J,0
20223,677630.0,BBB - 2014J,0
20224,677631.0,EEE - 2014J,0
20225,677632.0,DDD - 2014J,0
20226,677641.0,CCC - 2014J,1
20227,677655.0,FFF - 2014J,1
20228,677687.0,FFF - 2014J,0
20229,677701.0,FFF - 2014J,0
20230,677741.0,CCC - 2014J,1
20231,677741.0,EEE - 2014J,1
20232,677748.0,FFF - 2014J,0
20233,677767.0,FFF - 2014J,0
20234,677832.0,DDD - 2014J,1
20235,677833.0,FFF - 2014J,1
20236,677846.0,BBB - 2014J,1
20237,677867.0,FFF - 2014J,0
20238,677869.0,FFF - 2014J,0
20239,677873.0,BBB - 2014J,1
20240,677877.0,BBB - 2014J,0
20241,677879.0,BBB - 2014J,0
20242,677892.0,BBB - 2014J,1
20243,677897.0,EEE - 2014J,1
20244,677900.0,EEE - 2014J,1
20245,677922.0,BBB - 2014J,1
20246,677928.0,GGG - 2014J,1
20247,677947.0,EEE - 2014J,0
20248,677997.0,BBB - 2014J,0
20249,678004.0,GGG - 2014J,1
20250,678009.0,GGG - 2014J,1
20251,678015.0,EEE - 2014J,1
20252,678025.0,BBB - 2014J,1
20253,678026.0,EEE - 2014J,1
20254,678038.0,BBB - 2014J,1
20255,678041.0,DDD - 2014J,1
20256,678057.0,BBB - 2014J,0
20257,678058.0,DDD - 2014J,0
20258,678065.0,DDD - 2014J,0
20259,678080.0,BBB - 2014J,0
20260,678085.0,BBB - 2014J,0
20261,678088.0,FFF - 2014J,1
20262,678089.0,CCC - 2014J,1
20263,678102.0,DDD - 2014J,1
20264,678105.0,BBB - 2014J,1
20265,678107.0,BBB - 2014J,0
20266,678110.0,BBB - 2014J,1
20267,678144.0,BBB - 2014J,0
20268,678194.0,CCC - 2014J,0
20269,678194.0,EEE - 2014J,1
20270,678203.0,CCC - 2014J,1
20271,678203.0,FFF - 2014J,1
20272,678204.0,CCC - 2014J,1
20273,678213.0,BBB - 2014J,0
20274,678219.0,DDD - 2014J,0
20275,678231.0,DDD - 2014J,0
20276,678233.0,DDD - 2014J,1
20277,678235.0,FFF - 2014J,1
20278,678240.0,DDD - 2014J,1
20279,678241.0,GGG - 2014J,0
20280,678244.0,BBB - 2014J,1
20281,678246.0,BBB - 2014J,1
20282,678255.0,GGG - 2014J,1
20283,678261.0,GGG - 2014J,1
20284,678267.0,EEE - 2014J,1
20285,678270.0,FFF - 2014J,0
20286,678278.0,BBB - 2014J,0
20287,678283.0,BBB - 2014J,0
20288,678310.0,EEE - 2014J,0
20289,678313.0,GGG - 2014J,0
20290,678314.0,BBB - 2014J,0
20291,678327.0,BBB - 2014J,0
20292,678335.0,BBB - 2014J,0
20293,678339.0,CCC - 2014J,1
20294,678341.0,EEE - 2014J,1
20295,678367.0,BBB - 2014J,0
20296,678373.0,BBB - 2014J,1
20297,678381.0,FFF - 2014J,1
20298,678393.0,CCC - 2014J,0
20299,678393.0,EEE - 2014J,0
20300,678407.0,FFF - 2014J,0
20301,678419.0,EEE - 2014J,1
20302,678432.0,GGG - 2014J,1
20303,678444.0,BBB - 2014J,0
20304,678452.0,FFF - 2014J,1
20305,678490.0,DDD - 2014J,1
20306,678508.0,EEE - 2014J,1
20307,678528.0,FFF - 2014J,0
20308,678538.0,EEE - 2014J,1
20309,678575.0,BBB - 2014J,0
20310,678578.0,BBB - 2014J,0
20311,678605.0,DDD - 2014J,0
20312,678612.0,GGG - 2014J,0
20313,678618.0,GGG - 2014J,1
20314,678619.0,FFF - 2014J,0
20315,678623.0,BBB - 2014J,0
20316,678628.0,FFF - 2014J,1
20317,678639.0,FFF - 2014J,0
20318,678659.0,FFF - 2014J,1
20319,678661.0,BBB - 2014J,1
20320,678680.0,BBB - 2014J,1
20321,678688.0,BBB - 2014J,1
20322,678701.0,EEE - 2014J,1
20323,678715.0,EEE - 2014J,1
20324,678762.0,GGG - 2014J,1
20325,678770.0,BBB - 2014J,0
20326,678774.0,GGG - 2014J,1
20327,678777.0,BBB - 2014J,0
20328,678790.0,CCC - 2014J,1
20329,678790.0,DDD - 2014J,1
20330,678801.0,BBB - 2014J,0
20331,678815.0,BBB - 2014J,1
20332,678819.0,FFF - 2014J,1
20333,678831.0,FFF - 2014J,0
20334,678844.0,DDD - 2014J,1
20335,678859.0,FFF - 2014J,1
20336,678860.0,CCC - 2014J,0
20337,678860.0,EEE - 2014J,0
20338,678877.0,FFF - 2014J,0
20339,678906.0,BBB - 2014J,1
20340,678929.0,EEE - 2014J,1
20341,678941.0,DDD - 2014J,1
20342,678946.0,FFF - 2014J,1
20343,678953.0,BBB - 2014J,0
20344,678954.0,FFF - 2014J,1
20345,678955.0,BBB - 2014J,0
20346,678970.0,EEE - 2014J,1
20347,678995.0,BBB - 2014J,1
20348,679019.0,FFF - 2014J,0
20349,679036.0,FFF - 2014J,1
20350,679039.0,CCC - 2014J,1
20351,679059.0,BBB - 2014J,1
20352,679111.0,FFF - 2014J,0
20353,679114.0,EEE - 2014J,1
20354,679127.0,GGG - 2014J,1
20355,679174.0,BBB - 2014J,1
20356,679179.0,CCC - 2014J,0
20357,679179.0,DDD - 2014J,0
20358,679189.0,FFF - 2014J,1
20359,679207.0,EEE - 2014J,1
20360,679218.0,BBB - 2014J,1
20361,679227.0,FFF - 2014J,1
20362,679232.0,BBB - 2014J,1
20363,679237.0,FFF - 2014J,0
20364,679251.0,FFF - 2014J,0
20365,679255.0,DDD - 2014J,0
20366,679262.0,FFF - 2014J,1
20367,679269.0,FFF - 2014J,0
20368,679271.0,CCC - 2014J,0
20369,679278.0,FFF - 2014J,1
20370,679327.0,GGG - 2014J,1
20371,679342.0,FFF - 2014J,0
20372,679363.0,CCC - 2014J,0
20373,679384.0,FFF - 2014J,1
20374,679386.0,CCC - 2014J,1
20375,679386.0,FFF - 2014J,1
20376,679395.0,DDD - 2014J,0
20377,679402.0,FFF - 2014J,1
20378,679409.0,GGG - 2014J,1
20379,679431.0,CCC - 2014J,1
20380,679439.0,BBB - 2014J,0
20381,679445.0,FFF - 2014J,1
20382,679448.0,FFF - 2014J,1
20383,679451.0,CCC - 2014J,1
20384,679454.0,DDD - 2014J,1
20385,679457.0,BBB - 2014J,0
20386,679498.0,FFF - 2014J,1
20387,679502.0,FFF - 2014J,0
20388,679509.0,FFF - 2014J,1
20389,679525.0,DDD - 2014J,1
20390,679529.0,CCC - 2014J,0
20391,679541.0,EEE - 2014J,1
20392,679558.0,DDD - 2014J,0
20393,679559.0,BBB - 2014J,1
20394,679569.0,CCC - 2014J,0
20395,679569.0,EEE - 2014J,1
20396,679582.0,DDD - 2014J,0
20397,679594.0,FFF - 2014J,1
20398,679599.0,CCC - 2014J,0
20399,679631.0,EEE - 2014J,1
20400,679663.0,CCC - 2014J,1
20401,679676.0,FFF - 2014J,0
20402,679716.0,BBB - 2014J,1
20403,679724.0,BBB - 2014J,0
20404,679733.0,CCC - 2014J,1
20405,679749.0,FFF - 2014J,0
20406,679750.0,CCC - 2014J,1
20407,679760.0,DDD - 2014J,0
20408,679769.0,GGG - 2014J,1
20409,679777.0,DDD - 2014J,1
20410,679788.0,FFF - 2014J,1
20411,679790.0,FFF - 2014J,1
20412,679798.0,BBB - 2014J,1
20413,679801.0,EEE - 2014J,1
20414,679828.0,BBB - 2014J,1
20415,679840.0,GGG - 2014J,1
20416,679854.0,DDD - 2014J,1
20417,679886.0,CCC - 2014J,1
20418,679897.0,DDD - 2014J,1
20419,679918.0,BBB - 2014J,1
20420,679921.0,GGG - 2014J,1
20421,679939.0,CCC - 2014J,1
20422,679939.0,FFF - 2014J,1
20423,679959.0,CCC - 2014J,1
20424,679967.0,BBB - 2014J,1
20425,679971.0,BBB - 2014J,0
20426,679989.0,BBB - 2014J,0
20427,680002.0,CCC - 2014J,1
20428,680009.0,BBB - 2014J,1
20429,680014.0,FFF - 2014J,1
20430,680017.0,DDD - 2014J,1
20431,680018.0,FFF - 2014J,0
20432,680025.0,DDD - 2014J,1
20433,680027.0,CCC - 2014J,1
20434,680027.0,FFF - 2014J,1
20435,680063.0,GGG - 2014J,1
20436,680080.0,FFF - 2014J,1
20437,680087.0,DDD - 2014J,1
20438,680133.0,EEE - 2014J,1
20439,680145.0,CCC - 2014J,0
20440,680145.0,FFF - 2014J,1
20441,680146.0,BBB - 2014J,1
20442,680162.0,BBB - 2014J,1
20443,680174.0,BBB - 2014J,0
20444,680176.0,GGG - 2014J,1
20445,680187.0,CCC - 2014J,1
20446,680212.0,FFF - 2014J,0
20447,680219.0,BBB - 2014J,1
20448,680222.0,FFF - 2014J,0
20449,680231.0,FFF - 2014J,0
20450,680255.0,FFF - 2014J,0
20451,680261.0,GGG - 2014J,0
20452,680266.0,FFF - 2014J,1
20453,680267.0,CCC - 2014J,1
20454,680267.0,EEE - 2014J,1
20455,680270.0,FFF - 2014J,0
20456,680273.0,FFF - 2014J,0
20457,680290.0,BBB - 2014J,1
20458,680314.0,DDD - 2014J,0
20459,680322.0,FFF - 2014J,1
20460,680331.0,DDD - 2014J,0
20461,680343.0,FFF - 2014J,1
20462,680345.0,GGG - 2014J,0
20463,680348.0,FFF - 2014J,1
20464,680354.0,GGG - 2014J,0
20465,680373.0,DDD - 2014J,0
20466,680410.0,FFF - 2014J,0
20467,680414.0,DDD - 2014J,0
20468,680427.0,GGG - 2014J,1
20469,680431.0,DDD - 2014J,0
20470,680442.0,EEE - 2014J,0
20471,680443.0,FFF - 2014J,1
20472,680453.0,BBB - 2014J,1
20473,680464.0,FFF - 2014J,1
20474,680471.0,BBB - 2014J,0
20475,680483.0,EEE - 2014J,1
20476,680492.0,CCC - 2014J,1
20477,680492.0,DDD - 2014J,1
20478,680506.0,FFF - 2014J,1
20479,680517.0,FFF - 2014J,0
20480,680530.0,BBB - 2014J,1
20481,680541.0,BBB - 2014J,1
20482,680545.0,BBB - 2014J,1
20483,680559.0,BBB - 2014J,0
20484,680569.0,GGG - 2014J,1
20485,680572.0,FFF - 2014J,1
20486,680591.0,BBB - 2014J,0
20487,680602.0,CCC - 2014J,1
20488,680626.0,DDD - 2014J,0
20489,680644.0,EEE - 2014J,1
20490,680687.0,CCC - 2014J,1
20491,680708.0,FFF - 2014J,1
20492,680713.0,FFF - 2014J,1
20493,680723.0,BBB - 2014J,1
20494,680728.0,DDD - 2014J,0
20495,680733.0,DDD - 2014J,0
20496,680747.0,FFF - 2014J,1
20497,680764.0,DDD - 2014J,0
20498,680765.0,CCC - 2014J,0
20499,680765.0,EEE - 2014J,1
20500,680775.0,FFF - 2014J,1
20501,680787.0,BBB - 2014J,1
20502,680798.0,BBB - 2014J,1
20503,680804.0,CCC - 2014J,1
20504,680804.0,EEE - 2014J,1
20505,680810.0,FFF - 2014J,1
20506,680812.0,DDD - 2014J,0
20507,680817.0,DDD - 2014J,1
20508,680855.0,FFF - 2014J,0
20509,680862.0,BBB - 2014J,1
20510,680872.0,FFF - 2014J,1
20511,680878.0,BBB - 2014J,0
20512,680890.0,CCC - 2014J,0
20513,680894.0,EEE - 2014J,1
20514,680912.0,FFF - 2014J,1
20515,680918.0,BBB - 2014J,1
20516,680926.0,BBB - 2014J,1
